candidate_id,Category,match_score,matching_skills,skill_gap
Candidate_1061,SALES,0.0423,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_991,BPO,0.0423,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1142,CONSULTANT,0.0423,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_87,HR,0.0422,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2224,BANKING,0.0421,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2255,BANKING,0.042,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_342,TEACHER,0.042,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1190,CONSULTANT,0.042,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_249,INFORMATION-TECHNOLOGY,0.042,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_197,DESIGNER,0.042,"excel, git, r","agile, aws, communication, data analysis, deep learning, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1775,ENGINEERING,0.042,"aws, excel, r","agile, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1654,APPAREL,0.0419,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_512,ADVOCATE,0.0419,"aws, communication, r","agile, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1375,CHEF,0.0418,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1721,ENGINEERING,0.0418,"excel, git, r","agile, aws, communication, data analysis, deep learning, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_722,HEALTHCARE,0.0418,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1730,ENGINEERING,0.0417,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1978,CONSTRUCTION,0.0417,"aws, communication, excel, r","agile, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2157,BANKING,0.0416,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2401,AVIATION,0.0416,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_41,HR,0.0416,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_904,FITNESS,0.0416,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_463,ADVOCATE,0.0415,"aws, communication, excel, r","agile, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1709,ENGINEERING,0.0415,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1459,CHEF,0.0415,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_933,AGRICULTURE,0.0415,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1153,CONSULTANT,0.0414,"communication, git, python, r, sql","agile, aws, data analysis, deep learning, excel, gcp, machine learning, matplotlib, nlp, pandas, pytorch, scikit-learn, seaborn, tensorflow"
Candidate_776,HEALTHCARE,0.0414,"aws, communication, excel, r","agile, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_103,HR,0.0414,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_705,HEALTHCARE,0.0414,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1827,ACCOUNTANT,0.0414,"communication, data analysis, excel, r, sql","agile, aws, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, tensorflow"
Candidate_1505,FINANCE,0.0414,"aws, communication, excel, r","agile, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_369,TEACHER,0.0414,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_631,BUSINESS-DEVELOPMENT,0.0414,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_729,HEALTHCARE,0.0413,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_816,FITNESS,0.0413,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1266,DIGITAL-MEDIA,0.0413,"communication, data analysis, excel, git, r","agile, aws, deep learning, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1277,DIGITAL-MEDIA,0.0413,"excel, git, r","agile, aws, communication, data analysis, deep learning, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1835,ACCOUNTANT,0.0412,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2082,PUBLIC-RELATIONS,0.0412,"communication, excel, git, r","agile, aws, data analysis, deep learning, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1449,CHEF,0.0411,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2480,AVIATION,0.041,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_957,AGRICULTURE,0.041,"aws, r","agile, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1038,SALES,0.0409,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1479,FINANCE,0.0409,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2015,CONSTRUCTION,0.0409,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2179,BANKING,0.0409,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2178,BANKING,0.0408,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2426,AVIATION,0.0408,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1060,SALES,0.0408,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2235,BANKING,0.0407,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_55,HR,0.0407,"aws, communication, r","agile, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_398,TEACHER,0.0407,"aws, r","agile, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2194,BANKING,0.0407,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2475,AVIATION,0.0406,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2278,ARTS,0.0406,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1056,SALES,0.0406,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_510,ADVOCATE,0.0405,"aws, communication, excel, r","agile, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1712,ENGINEERING,0.0405,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2230,BANKING,0.0405,"data analysis, excel, r","agile, aws, communication, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1781,ENGINEERING,0.0404,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_716,HEALTHCARE,0.0404,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_222,INFORMATION-TECHNOLOGY,0.0404,"communication, data analysis, r","agile, aws, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1681,APPAREL,0.0404,r,"agile, aws, communication, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2165,BANKING,0.0403,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2253,BANKING,0.0403,"communication, git, r","agile, aws, data analysis, deep learning, excel, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_647,BUSINESS-DEVELOPMENT,0.0403,"communication, git, r","agile, aws, data analysis, deep learning, excel, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1770,ENGINEERING,0.0403,"communication, data analysis, excel, r","agile, aws, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_141,DESIGNER,0.0403,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1318,DIGITAL-MEDIA,0.0402,"communication, excel, git, r","agile, aws, data analysis, deep learning, gcp, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_139,DESIGNER,0.0402,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_743,HEALTHCARE,0.0402,"excel, r","agile, aws, communication, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1156,CONSULTANT,0.0402,"communication, excel, r","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_2343,ARTS,0.0401,"communication, r","agile, aws, data analysis, deep learning, excel, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, sql, tensorflow"
Candidate_1975,CONSTRUCTION,0.0401,"communication, excel, r, sql","agile, aws, data analysis, deep learning, gcp, git, machine learning, matplotlib, nlp, pandas, python, pytorch, scikit-learn, seaborn, tensorflow"
